Parm;PM10;NO2;NO;NOX;IQA
8/2/21 13.00;18.10;4.16;1.79;6.90;36
8/2/21 14.00;18.10;3.15;1.22;5.03;36
8/2/21 15.00;18.10;2.18;0.60;3.09;36
8/2/21 16.00;18.10;3.71;1.65;6.24;36
8/2/21 17.00;18.10;3.63;0.94;5.08;36
8/2/21 18.00;18.10;8.05;1.80;10.82;36
8/2/21 19.00;18.10;13.29;3.27;18.29;36
8/2/21 20.00;18.10;15.45;1.74;17.92;36
8/2/21 21.00;18.10;16.89;0.84;18.14;36
8/2/21 22.00;18.10;14.92;0.45;15.56;36
8/2/21 23.00;18.10;8.98;0.08;8.82;36
9/2/21 0.00;18.10;3.80;0.04;3.79;36
9/2/21 1.00;8.60;2.23;0.16;2.44;17
9/2/21 2.00;8.60;3.23;0.09;3.24;17
9/2/21 3.00;8.60;2.73;0.11;2.57;17
9/2/21 18.00;8.60;13.64;1.15;15.39;17
9/2/21 19.00;8.60;11.60;1.57;14.00;17
9/2/21 20.00;8.60;9.53;0.73;10.66;17
9/2/21 21.00;8.60;8.02;1.39;10.15;17
9/2/21 22.00;8.60;7.90;1.26;9.83;17
9/2/21 23.00;8.60;4.91;0.33;5.40;17
10/2/21 0.00;8.60;3.57;0.22;3.90;17
10/2/21 1.00;12.20;3.03;0.49;3.77;24
10/2/21 2.00;12.20;3.77;0.05;3.66;24
10/2/21 3.00;12.20;4.92;0.25;5.25;24
10/2/21 4.00;12.20;4.49;0.26;4.82;24
10/2/21 5.00;12.20;4.00;0.33;4.28;24
10/2/21 6.00;12.20;3.90;0.36;4.41;24
10/2/21 7.00;12.20;4.10;0.40;4.71;24
10/2/21 8.00;12.20;10.96;0.43;11.61;24
10/2/21 9.00;12.20;5.29;0.56;6.16;24
10/2/21 10.00;12.20;4.61;0.50;5.38;24
10/2/21 11.00;12.20;5.81;0.84;7.11;24
10/2/21 12.00;12.20;4.35;0.86;5.67;24
10/2/21 13.00;12.20;5.61;0.68;6.65;24
10/2/21 14.00;12.20;5.49;0.83;6.76;24
10/2/21 15.00;12.20;4.65;0.42;5.25;24
10/2/21 16.00;12.20;5.05;0.87;6.38;24
10/2/21 17.00;12.20;4.38;0.31;4.83;24
10/2/21 18.00;12.20;7.50;0.64;8.49;24
10/2/21 19.00;12.20;8.00;0.44;8.68;24
10/2/21 20.00;12.20;5.57;0.50;6.34;24
10/2/21 21.00;12.20;4.63;0.52;5.41;24
10/2/21 22.00;12.20;3.28;0.26;3.49;24
10/2/21 23.00;12.20;3.65;0.58;4.54;24
11/2/21 0.00;12.20;2.60;0.28;2.96;24
11/2/21 1.00;19.50;1.61;0.15;1.68;39
11/2/21 2.00;19.50;2.92;0.14;3.07;39
11/2/21 3.00;19.50;3.64;0.05;3.43;39
11/2/21 6.00;19.50;8.99;1.12;10.55;39
11/2/21 7.00;19.50;10.48;2.37;13.99;39
11/2/21 8.00;19.50;15.25;5.78;24.11;39
11/2/21 9.00;19.50;20.97;11.48;38.55;39
11/2/21 10.00;19.50;13.87;5.77;22.70;39
11/2/21 11.00;19.50;9.17;3.66;14.81;39
11/2/21 12.00;19.50;12.64;3.94;18.68;39
11/2/21 13.00;19.50;16.18;5.04;23.91;39
11/2/21 14.00;19.50;16.99;6.00;26.19;39
11/2/21 15.00;19.50;10.77;2.21;14.16;39
11/2/21 16.00;19.50;15.91;3.93;21.95;39
11/2/21 17.00;19.50;21.98;6.14;31.44;39
11/2/21 18.00;19.50;33.34;5.10;41.16;39
11/2/21 19.00;19.50;43.51;10.37;59.41;39
11/2/21 20.00;19.50;37.90;11.31;51.58;39
11/2/21 21.00;19.50;27.61;4.99;34.06;39
11/2/21 22.00;19.50;17.24;0.84;18.13;39
11/2/21 23.00;19.50;9.21;0.42;9.75;39
12/2/21 0.00;19.50;5.19;0.30;5.05;39
12/2/21 1.00;22.90;5.84;0.02;5.25;46
12/2/21 2.00;22.90;6.69;0.00;5.88;46
12/2/21 3.00;22.90;5.63;0.17;5.51;46
12/2/21 4.00;22.90;6.36;0.03;5.95;46
12/2/21 5.00;22.90;4.81;0.31;5.26;46
12/2/21 6.00;22.90;11.18;0.36;11.58;46
12/2/21 7.00;22.90;29.27;3.08;33.98;46
12/2/21 8.00;22.90;31.61;6.69;41.89;46
12/2/21 9.00;22.90;34.36;7.23;45.45;46
12/2/21 10.00;22.90;18.73;3.60;24.21;46
12/2/21 11.00;22.90;13.63;3.44;18.90;46
12/2/21 12.00;22.90;12.43;3.47;17.72;46
12/2/21 13.00;22.90;16.46;4.84;23.90;46
12/2/21 14.00;22.90;18.12;4.02;24.29;46
12/2/21 15.00;22.90;12.67;2.80;16.95;46
12/2/21 16.00;22.90;16.63;3.78;22.42;46
12/2/21 17.00;22.90;18.38;2.97;22.96;46
12/2/21 18.00;22.90;30.84;3.94;36.91;46
12/2/21 19.00;22.90;32.22;4.33;38.87;46
12/2/21 20.00;22.90;34.50;4.06;40.71;46
12/2/21 21.00;22.90;29.89;3.87;35.81;46
12/2/21 22.00;22.90;19.66;1.74;22.32;46
12/2/21 23.00;22.90;12.70;0.62;13.65;46
13/2/21 0.00;22.90;9.82;0.47;10.54;46
13/2/21 1.00;14.10;6.99;0.33;7.49;28
13/2/21 2.00;14.10;4.34;0.53;5.14;28
13/2/21 3.00;14.10;4.37;0.32;4.86;28
15/2/21 11.00;18.00;15.66;3.58;21.14;36
15/2/21 12.00;18.00;17.14;4.39;23.86;36
15/2/21 13.00;18.00;14.88;3.66;20.48;36
15/2/21 14.00;18.00;13.88;5.17;21.79;36
15/2/21 15.00;18.00;11.78;2.73;15.97;36
15/2/21 16.00;18.00;13.02;3.75;18.79;36
15/2/21 17.00;18.00;16.39;3.35;21.53;36
15/2/21 18.00;18.00;22.23;4.08;28.49;36
15/2/21 19.00;18.00;28.09;3.92;34.10;36
15/2/21 20.00;18.00;38.86;5.06;46.62;36
15/2/21 21.00;18.00;22.94;6.20;32.42;36
15/2/21 22.00;18.00;13.52;2.88;17.94;36
15/2/21 23.00;18.00;8.84;1.16;10.61;36
16/2/21 0.00;18.00;5.80;0.78;6.91;36
16/2/21 1.00;20.70;2.54;0.66;3.56;41
16/2/21 2.00;20.70;2.35;0.54;3.16;41
16/2/21 3.00;20.70;1.44;0.37;1.99;41
16/2/21 4.00;20.70;1.19;0.48;1.92;41
16/2/21 5.00;20.70;2.33;0.87;3.65;41
16/2/21 6.00;20.70;3.91;1.20;5.68;41
16/2/21 7.00;20.70;15.26;4.79;22.61;41
16/2/21 8.00;20.70;29.87;12.14;48.46;41
16/2/21 9.00;20.70;36.55;24.71;74.46;41
16/2/21 10.00;20.70;20.13;12.47;39.24;41
16/2/21 11.00;20.70;10.45;5.00;18.14;41
16/2/21 12.00;20.70;9.12;3.04;13.78;41
16/2/21 13.00;20.70;18.21;7.09;29.04;41
16/2/21 14.00;20.70;16.65;6.72;26.99;41
16/2/21 15.00;20.70;13.67;4.53;20.61;41
16/2/21 16.00;20.70;13.47;3.80;19.29;41
16/2/21 17.00;20.70;20.23;6.13;29.63;41
16/2/21 18.00;20.70;25.35;4.21;31.85;41
16/2/21 19.00;20.70;55.10;3.53;60.52;41
16/2/21 20.00;20.70;56.53;10.80;73.14;41
16/2/21 21.00;20.70;48.02;21.92;81.59;41
16/2/21 22.00;20.70;39.73;14.14;61.36;41
16/2/21 23.00;20.70;24.39;4.36;31.08;41
17/2/21 0.00;20.70;7.92;0.77;9.09;41
17/2/21 1.00;28.00;9.93;1.48;12.20;56
17/2/21 2.00;28.00;7.19;0.44;7.87;56
17/2/21 3.00;28.00;10.30;1.01;11.84;56
17/2/21 18.00;28.00;54.72;2.98;59.13;56
17/2/21 19.00;28.00;56.07;5.53;64.56;56
17/2/21 20.00;28.00;48.05;5.79;56.94;56
17/2/21 21.00;28.00;44.65;9.32;58.94;56
17/2/21 22.00;28.00;38.12;10.86;54.79;56
17/2/21 23.00;28.00;19.32;3.20;24.23;56
18/2/21 0.00;28.00;11.02;1.82;13.81;56
18/2/21 1.00;28.50;8.59;0.97;10.06;57
18/2/21 2.00;28.50;6.34;0.37;6.88;57
18/2/21 3.00;28.50;5.87;0.30;6.27;57
18/2/21 4.00;28.50;6.60;0.52;7.39;57
18/2/21 5.00;28.50;8.46;0.81;9.71;57
18/2/21 6.00;28.50;17.02;7.75;28.89;57
18/2/21 7.00;28.50;21.88;4.22;28.33;57
18/2/21 8.00;28.50;50.15;19.36;79.88;57
18/2/21 9.00;28.50;49.62;28.79;93.78;57
18/2/21 10.00;28.50;23.56;9.61;38.31;57
18/2/21 11.00;28.50;18.00;5.06;25.75;57
18/2/21 12.00;28.50;17.83;5.65;26.51;57
18/2/21 13.00;28.50;14.66;4.77;21.97;57
18/2/21 14.00;28.50;17.30;5.44;25.64;57
18/2/21 15.00;28.50;17.39;3.97;23.48;57
18/2/21 16.00;28.50;18.46;5.50;26.86;57
18/2/21 17.00;28.50;23.44;4.61;30.52;57
18/2/21 18.00;28.50;60.18;8.02;72.51;57
18/2/21 19.00;28.50;77.19;22.26;111.36;57
18/2/21 20.00;28.50;69.76;36.30;125.43;63
18/2/21 21.00;28.50;33.91;3.95;39.98;57
18/2/21 22.00;28.50;30.29;4.60;37.36;57
18/2/21 23.00;28.50;18.77;1.30;20.75;57
19/2/21 0.00;28.50;10.10;0.79;11.31;57
19/2/21 1.00;16.40;5.63;0.28;6.01;33
19/2/21 2.00;16.40;4.94;0.36;5.50;33
19/2/21 3.00;16.40;4.93;0.37;5.50;33
19/2/21 6.00;16.40;9.55;0.91;10.93;33
19/2/21 7.00;16.40;15.29;1.68;17.87;33
19/2/21 8.00;16.40;27.41;6.23;36.95;33
19/2/21 9.00;16.40;16.27;2.68;20.38;33
19/2/21 10.00;16.40;8.17;1.04;9.75;33
19/2/21 11.00;16.40;8.03;1.39;10.15;33
19/2/21 12.00;16.40;6.72;1.23;8.61;33
19/2/21 13.00;16.40;6.59;0.90;7.97;33
19/2/21 14.00;16.40;6.05;1.23;7.93;33
19/2/21 15.00;16.40;6.87;0.71;7.94;33
19/2/21 16.00;16.40;8.00;0.69;9.07;33
19/2/21 17.00;16.40;11.05;0.93;12.47;33
19/2/21 18.00;16.40;15.01;1.06;16.64;33
19/2/21 19.00;16.40;14.99;0.63;15.96;33
19/2/21 20.00;16.40;13.29;1.10;14.98;33
19/2/21 21.00;16.40;12.35;0.85;13.64;33
19/2/21 22.00;16.40;11.95;0.54;12.78;33
19/2/21 23.00;16.40;12.16;0.64;13.11;33
20/2/21 0.00;16.40;9.97;0.48;10.69;33
20/2/21 1.00;36.50;8.11;0.37;8.69;73
20/2/21 2.00;36.50;6.17;0.40;6.65;73
20/2/21 3.00;36.50;5.11;0.48;5.85;73
20/2/21 4.00;36.50;3.81;0.38;4.38;73
20/2/21 5.00;36.50;3.22;0.47;3.95;73
20/2/21 6.00;36.50;5.00;0.62;5.96;73
20/2/21 7.00;36.50;15.36;3.21;20.30;73
20/2/21 8.00;36.50;19.38;8.65;32.65;73
20/2/21 9.00;36.50;34.12;16.33;59.15;73
20/2/21 10.00;36.50;21.34;7.53;32.85;73
20/2/21 11.00;36.50;17.70;5.40;25.99;73
20/2/21 12.00;36.50;17.65;4.57;24.66;73
20/2/21 13.00;36.50;15.88;3.87;21.82;73
20/2/21 14.00;36.50;13.81;3.03;18.45;73
20/2/21 15.00;36.50;15.40;2.09;18.60;73
20/2/21 16.00;36.50;17.45;2.11;20.68;73
20/2/21 17.00;36.50;20.42;2.41;24.12;73
20/2/21 18.00;36.50;40.04;3.10;44.80;73
20/2/21 19.00;36.50;54.72;4.00;60.85;73
20/2/21 20.00;36.50;50.51;9.93;65.63;73
20/2/21 21.00;36.50;36.30;15.89;60.68;73
20/2/21 22.00;36.50;40.17;13.97;61.60;73
20/2/21 23.00;36.50;24.32;3.39;29.51;73
21/2/21 0.00;36.50;18.01;1.25;19.93;73
22/2/21 1.00;17.20;8.09;0.37;8.63;34
22/2/21 2.00;17.20;7.97;0.58;8.85;34
22/2/21 3.00;17.20;6.72;0.54;7.55;34
22/2/21 4.00;17.20;5.30;0.32;5.77;34
22/2/21 5.00;17.20;7.94;0.61;8.87;34
22/2/21 6.00;17.20;12.88;0.78;14.07;34
22/2/21 7.00;17.20;16.34;1.18;18.14;34
22/2/21 8.00;17.20;27.60;4.34;34.28;34
22/2/21 9.00;17.20;29.28;6.94;39.92;34
22/2/21 10.00;17.20;7.59;1.30;9.58;34
22/2/21 11.00;17.20;7.99;0.86;9.30;34
22/2/21 12.00;17.20;7.36;1.10;9.05;34
22/2/21 13.00;17.20;8.10;1.12;9.81;34
22/2/21 14.00;17.20;5.91;0.69;6.97;34
22/2/21 15.00;17.20;6.33;0.83;7.60;34
22/2/21 16.00;17.20;11.41;1.42;13.58;34
22/2/21 17.00;17.20;21.50;2.18;24.84;34
22/2/21 18.00;17.20;39.59;3.20;44.49;34
22/2/21 19.00;17.20;49.24;2.68;53.34;34
22/2/21 20.00;17.20;55.38;5.46;63.75;34
22/2/21 21.00;17.20;38.86;6.93;49.49;34
22/2/21 22.00;17.20;37.22;9.20;51.32;34
22/2/21 23.00;17.20;24.64;4.75;31.93;34
23/2/21 0.00;17.20;14.48;2.54;18.38;34
25/2/21 6.00;61.10;0.40;1.14;1.13;122
25/2/21 7.00;61.10;15.22;5.54;23.57;122
25/2/21 8.00;61.10;27.30;3.82;27.82;122
25/2/21 9.00;61.10;52.15;29.17;93.36;122
25/2/21 10.00;61.10;21.59;7.73;32.31;122
25/2/21 11.00;61.10;19.02;10.79;35.56;122
25/2/21 12.00;61.10;25.09;12.68;44.55;122
25/2/21 13.00;61.10;17.05;10.66;33.42;122
25/2/21 14.00;61.10;18.42;11.40;35.89;122
25/2/21 15.00;61.10;18.01;9.04;31.88;122
25/2/21 16.00;61.10;15.14;8.34;27.92;122
25/2/21 17.00;61.10;17.74;8.55;30.85;122
25/2/21 18.00;61.10;33.37;8.74;46.77;122
25/2/21 19.00;61.10;45.45;7.52;56.99;122
25/2/21 20.00;61.10;35.20;12.17;53.87;122
25/2/21 21.00;61.10;40.07;13.24;60.37;122
25/2/21 22.00;61.10;32.15;3.21;34.26;122
25/2/21 23.00;61.10;19.92;2.15;22.91;122
26/2/21 0.00;61.10;13.39;4.43;20.17;122
26/2/21 1.00;71.20;10.19;5.63;18.82;142
26/2/21 2.00;71.20;5.20;5.36;13.42;142
26/2/21 3.00;71.20;4.16;5.67;12.85;142
26/2/21 4.00;71.20;3.72;5.84;12.68;142
26/2/21 5.00;71.20;13.04;9.34;27.34;142
26/2/21 6.00;71.20;15.43;7.95;27.62;142
26/2/21 7.00;71.20;54.06;28.85;98.31;142
26/2/21 8.00;71.20;58.20;15.47;81.48;142
26/2/21 9.00;71.20;41.67;9.93;56.87;142
26/2/21 10.00;71.20;21.48;12.47;40.60;142
26/2/21 11.00;71.20;15.93;9.41;30.37;142
26/2/21 12.00;71.20;22.80;11.17;39.93;142
26/2/21 13.00;71.20;28.71;11.97;47.07;142
26/2/21 14.00;71.20;25.59;12.44;44.69;142
26/2/21 15.00;71.20;15.03;9.91;30.21;142
26/2/21 16.00;71.20;17.97;9.59;32.68;142
26/2/21 17.00;71.20;26.90;9.51;41.48;142
26/2/21 18.00;71.20;58.73;14.51;80.94;142
26/2/21 19.00;71.20;73.97;13.25;94.25;142
26/2/21 20.00;71.20;49.99;16.69;75.58;142
26/2/21 21.00;71.20;53.11;14.57;75.37;142
26/2/21 22.00;71.20;39.04;6.55;48.29;142
26/2/21 23.00;71.20;24.76;3.70;30.44;142
27/2/21 0.00;71.20;11.69;5.48;20.08;142
27/2/21 1.00;64.10;7.83;6.07;17.12;128
27/2/21 2.00;64.10;7.06;5.63;15.69;128
27/2/21 3.00;64.10;6.78;5.87;15.79;128
27/2/21 6.00;64.10;14.33;7.97;26.52;128
27/2/21 7.00;64.10;15.41;6.59;25.51;128
27/2/21 8.00;64.10;50.30;29.04;94.62;128
27/2/21 9.00;64.10;37.73;11.64;55.39;128
27/2/21 10.00;64.10;17.70;8.71;31.06;128
27/2/21 11.00;64.10;13.98;9.10;27.91;128
27/2/21 12.00;64.10;17.04;9.20;31.15;128
27/2/21 13.00;64.10;16.58;9.31;30.86;128
27/2/21 14.00;64.10;12.19;8.72;25.55;128
27/2/21 15.00;64.10;9.88;8.03;22.20;128
27/2/21 16.00;64.10;12.08;7.83;24.08;128
27/2/21 17.00;64.10;13.16;8.00;25.43;128
27/2/21 18.00;64.10;24.70;8.71;38.05;128
27/2/21 19.00;64.10;19.61;7.17;30.59;128
27/2/21 20.00;64.10;18.67;6.72;28.97;128
27/2/21 21.00;64.10;22.20;8.07;34.56;128
27/2/21 22.00;64.10;12.96;6.61;23.09;128
27/2/21 23.00;64.10;9.07;6.65;19.26;128
28/2/21 0.00;64.10;6.19;6.60;16.30;128
28/2/21 1.00;33.80;5.31;6.43;15.18;68
28/2/21 2.00;33.80;4.73;6.55;14.77;68
28/2/21 3.00;33.80;4.47;6.54;14.51;68
28/2/21 4.00;33.80;3.83;6.52;13.84;68
28/2/21 5.00;33.80;3.69;6.75;14.05;68
28/2/21 6.00;33.80;4.66;7.16;15.65;68
28/2/21 7.00;33.80;9.20;8.89;22.83;68
28/2/21 8.00;33.80;9.93;8.58;23.09;68
28/2/21 9.00;33.80;11.40;8.88;25.01;68
28/2/21 10.00;33.80;10.53;9.39;24.91;68
28/2/21 11.00;33.80;8.71;9.23;22.87;68
28/2/21 12.00;33.80;7.33;8.92;21.01;68
28/2/21 13.00;33.80;7.55;8.43;20.48;68
28/2/21 14.00;33.80;5.83;7.91;17.96;68
28/2/21 15.00;33.80;4.14;7.16;15.11;68
28/2/21 16.00;33.80;4.30;7.16;15.28;68
28/2/21 17.00;33.80;6.37;7.34;17.63;68
28/2/21 18.00;33.80;11.21;7.32;22.43;68
28/2/21 19.00;33.80;19.85;8.81;33.37;68
28/2/21 20.00;33.80;17.06;6.92;27.67;68
28/2/21 21.00;33.80;15.65;6.80;26.09;68
28/2/21 22.00;33.80;12.84;7.87;24.92;68
28/2/21 23.00;33.80;6.24;6.26;15.85;68
1/3/21 0.00;33.80;3.76;6.46;13.66;68
1/3/21 1.00;24.40;2.31;6.09;11.64;49
1/3/21 2.00;24.40;1.82;6.28;11.45;49
1/3/21 3.00;24.40;1.87;5.95;11.01;49
2/3/21 22.00;32.40;34.14;9.46;48.57;65
2/3/21 23.00;32.40;17.92;3.38;23.08;65
3/3/21 0.00;32.40;8.31;6.27;17.91;65
3/3/21 1.00;31.90;4.33;6.23;13.87;64
3/3/21 2.00;31.90;3.51;6.21;13.02;64
3/3/21 3.00;31.90;3.24;6.16;12.68;64
3/3/21 11.00;31.90;20.08;7.19;31.10;64
3/3/21 12.00;31.90;14.86;7.28;26.02;64
3/3/21 13.00;31.90;13.33;7.44;24.72;64
3/3/21 14.00;31.90;13.26;8.29;25.99;64
3/3/21 15.00;31.90;9.44;5.30;17.56;64
3/3/21 16.00;31.90;14.15;6.02;23.37;64
3/3/21 17.00;31.90;14.51;5.94;23.62;64
3/3/21 18.00;31.90;24.81;6.20;34.32;64
3/3/21 19.00;31.90;45.30;6.46;55.20;64
3/3/21 20.00;31.90;51.34;7.31;62.46;64
3/3/21 21.00;31.90;30.66;3.54;35.09;64
3/3/21 22.00;31.90;14.98;0.82;15.60;64
3/3/21 23.00;31.90;8.82;2.51;12.68;64
4/3/21 0.00;31.90;5.79;2.68;9.91;64
4/3/21 1.00;67.40;6.36;2.66;10.44;135
4/3/21 2.00;67.40;4.43;2.89;8.87;135
4/3/21 3.00;67.40;7.62;2.72;11.78;135
4/3/21 4.00;67.40;4.05;2.93;8.56;135
4/3/21 5.00;67.40;4.24;3.24;9.21;135
4/3/21 6.00;67.40;15.09;6.60;25.22;135
4/3/21 7.00;67.40;30.39;13.82;49.15;135
4/3/21 8.00;67.40;21.96;5.08;24.26;135
4/3/21 9.00;67.40;16.95;3.27;21.76;135
4/3/21 10.00;67.40;14.04;5.55;22.54;135
4/3/21 11.00;67.40;5.01;4.72;12.26;135
4/3/21 12.00;67.40;2.36;3.94;8.39;135
4/3/21 13.00;67.40;2.25;4.16;8.63;135
4/3/21 14.00;67.40;4.90;4.96;12.51;135
4/3/21 15.00;67.40;3.60;4.27;10.15;135
4/3/21 16.00;67.40;4.03;4.02;10.19;135
4/3/21 17.00;67.40;5.02;3.91;11.01;135
4/3/21 18.00;67.40;6.21;4.01;12.36;135
4/3/21 19.00;67.40;8.17;3.83;14.04;135
4/3/21 20.00;67.40;7.90;3.93;13.93;135
4/3/21 21.00;67.40;5.67;3.74;11.41;135
4/3/21 22.00;67.40;5.07;3.94;11.11;135
4/3/21 23.00;67.40;3.20;3.61;8.73;135
5/3/21 0.00;67.40;2.01;3.61;7.55;135
5/3/21 1.00;28.90;1.57;3.60;7.10;58
5/3/21 2.00;28.90;1.86;3.52;7.26;58
5/3/21 3.00;28.90;0.95;3.16;5.79;58
5/3/21 10.00;28.90;15.30;5.95;24.43;58
5/3/21 11.00;28.90;7.93;4.75;15.21;58
5/3/21 12.00;28.90;8.06;4.77;15.36;58
5/3/21 13.00;28.90;6.46;5.31;14.61;58
5/3/21 14.00;28.90;8.83;5.07;16.62;58
5/3/21 15.00;28.90;9.06;4.88;16.55;58
5/3/21 16.00;28.90;10.47;5.32;18.63;58
5/3/21 17.00;28.90;11.98;4.51;18.90;58
5/3/21 18.00;28.90;21.89;4.33;28.52;58
5/3/21 19.00;28.90;16.20;4.16;22.56;58
5/3/21 20.00;28.90;12.31;4.33;18.96;58
5/3/21 21.00;28.90;6.34;3.62;11.90;58
5/3/21 22.00;28.90;5.35;3.93;11.37;58
5/3/21 23.00;28.90;3.53;3.95;9.58;58
6/3/21 0.00;28.90;4.16;3.71;9.84;58
6/3/21 1.00;29.80;3.28;3.28;8.30;60
6/3/21 2.00;29.80;2.28;3.26;7.27;60
6/3/21 3.00;29.80;2.70;2.97;7.26;60
6/3/21 4.00;29.80;2.30;2.80;6.59;60
6/3/21 5.00;29.80;3.70;2.86;8.09;60
6/3/21 6.00;29.80;22.75;13.86;44.02;60
6/3/21 7.00;29.80;42.05;17.64;67.66;60
6/3/21 8.00;29.80;28.61;5.32;31.98;60
6/3/21 9.00;29.80;17.41;4.48;24.22;60
6/3/21 10.00;29.80;11.84;6.03;21.07;60
6/3/21 11.00;29.80;10.48;5.95;19.61;60
6/3/21 12.00;29.80;9.44;6.41;19.27;60
6/3/21 13.00;29.80;8.35;6.07;17.66;60
6/3/21 14.00;29.80;7.65;5.33;15.83;60
6/3/21 15.00;29.80;6.26;5.38;14.51;60
6/3/21 16.00;29.80;6.29;4.94;13.86;60
6/3/21 17.00;29.80;8.25;5.06;16.02;60
6/3/21 18.00;29.80;16.02;5.56;24.55;60
6/3/21 19.00;29.80;35.70;6.70;45.98;60
6/3/21 20.00;29.80;39.54;6.36;49.30;60
6/3/21 21.00;29.80;20.68;4.16;27.06;60
6/3/21 22.00;29.80;18.19;3.58;23.67;60
6/3/21 23.00;29.80;9.71;3.34;14.84;60
7/3/21 0.00;29.80;5.07;3.37;10.23;60
7/3/21 1.00;23.60;3.83;3.37;9.00;47
7/3/21 2.00;23.60;2.21;2.87;6.61;47
7/3/21 3.00;23.60;1.39;3.09;6.14;47
8/3/21 13.00;32.60;18.37;6.01;27.59;65
8/3/21 14.00;32.60;13.17;5.55;21.68;65
8/3/21 15.00;32.60;12.58;4.48;19.46;65
8/3/21 16.00;32.60;14.51;5.40;22.78;65
8/3/21 17.00;32.60;18.05;5.22;26.05;65
8/3/21 18.00;32.60;24.63;5.93;33.73;65
8/3/21 19.00;32.60;23.72;4.49;30.60;65
8/3/21 20.00;32.60;17.34;3.77;23.12;65
8/3/21 21.00;32.60;14.18;4.39;20.92;65
8/3/21 22.00;32.60;12.68;3.95;18.74;65
8/3/21 23.00;32.60;11.00;3.32;16.09;65
9/3/21 0.00;32.60;7.51;3.05;12.19;65
9/3/21 1.00;27.20;5.04;3.00;9.65;54
9/3/21 2.00;27.20;4.39;2.97;8.94;54
9/3/21 3.00;27.20;3.58;2.81;7.89;54
9/3/21 6.00;27.20;13.28;2.62;17.29;54
9/3/21 7.00;27.20;10.14;3.09;14.86;54
9/3/21 8.00;27.20;18.26;5.08;26.05;54
9/3/21 9.00;27.20;6.53;3.42;11.78;54
9/3/21 10.00;27.20;2.64;4.24;9.16;54
9/3/21 11.00;27.20;2.19;4.01;8.34;54
9/3/21 12.00;27.20;2.20;4.12;8.51;54
9/3/21 13.00;27.20;2.07;4.01;8.21;54
9/3/21 14.00;27.20;2.77;4.38;9.50;54
9/3/21 15.00;27.20;3.12;4.33;9.76;54
9/3/21 16.00;27.20;2.60;4.21;9.04;54
9/3/21 17.00;27.20;1.84;3.81;7.68;54
9/3/21 18.00;27.20;12.89;6.56;22.92;54
9/3/21 19.00;27.20;13.98;6.41;23.81;54
9/3/21 20.00;27.20;12.67;5.42;20.98;54
9/3/21 21.00;27.20;11.29;5.64;19.94;54
9/3/21 22.00;27.20;6.84;3.47;12.16;54
9/3/21 23.00;27.20;4.62;3.44;9.89;54
10/3/21 0.00;27.20;4.15;3.04;8.82;54
10/3/21 1.00;20.20;5.19;3.59;10.70;40
10/3/21 2.00;20.20;5.10;2.90;9.54;40
10/3/21 3.00;20.20;2.63;2.71;6.76;40
10/3/21 4.00;20.20;0.05;3.28;4.52;40
10/3/21 5.00;20.20;0.81;3.79;6.39;40
10/3/21 6.00;20.20;0.97;4.01;7.09;40
10/3/21 7.00;20.20;4.17;5.31;12.31;40
10/3/21 8.00;20.20;6.30;6.25;15.85;40
10/3/21 9.00;20.20;10.03;8.91;23.67;40
10/3/21 10.00;20.20;11.88;9.71;26.77;40
10/3/21 11.00;20.20;6.05;6.94;16.69;40
10/3/21 12.00;20.20;6.27;6.82;16.72;40
10/3/21 13.00;20.20;7.47;5.82;16.40;40
10/3/21 14.00;20.20;10.41;6.51;20.40;40
10/3/21 15.00;20.20;7.30;5.21;15.28;40
10/3/21 16.00;20.20;6.18;4.92;13.73;40
10/3/21 17.00;20.20;8.41;5.90;17.46;40
10/3/21 18.00;20.20;12.43;6.02;21.65;40
10/3/21 19.00;20.20;16.02;6.64;26.20;40
10/3/21 20.00;20.20;12.57;6.20;22.09;40
10/3/21 21.00;20.20;12.63;7.66;24.37;40
10/3/21 22.00;20.20;5.09;4.81;12.46;40
10/3/21 23.00;20.20;2.56;3.92;8.56;40
11/3/21 0.00;20.20;2.08;3.88;8.03;40
11/3/21 1.00;24.00;0.52;3.95;6.57;48
11/3/21 2.00;24.00;0.23;3.65;5.74;48
11/3/21 3.00;24.00;0.78;3.53;6.19;48
11/3/21 6.00;24.00;11.85;6.83;22.32;48
11/3/21 7.00;24.00;10.09;6.15;19.52;48
11/3/21 8.00;24.00;12.16;8.55;25.25;48
11/3/21 9.00;24.00;15.53;9.59;30.23;48
11/3/21 10.00;24.00;8.33;7.17;19.32;48
11/3/21 11.00;24.00;5.03;5.76;13.86;48
11/3/21 12.00;24.00;5.21;5.82;14.12;48
11/3/21 13.00;24.00;5.49;6.54;15.53;48
11/3/21 14.00;24.00;6.08;5.92;15.14;48
11/3/21 15.00;24.00;3.65;5.26;11.72;48
11/3/21 16.00;24.00;6.77;5.47;15.16;48
11/3/21 17.00;24.00;13.71;5.78;22.56;48
11/3/21 18.00;24.00;20.92;5.46;29.30;48
11/3/21 19.00;24.00;26.83;4.13;33.16;48
11/3/21 20.00;24.00;29.82;4.26;36.36;48
11/3/21 21.00;24.00;20.21;3.97;26.30;48
11/3/21 22.00;24.00;12.75;3.41;17.97;48
11/3/21 23.00;24.00;7.93;3.54;13.37;48
12/3/21 0.00;24.00;6.38;3.67;12.00;48
12/3/21 1.00;18.70;8.56;3.66;14.17;37
