Parm,PM10,NO2,NO,NOX,IQA
07/07/2021 10:00,20,24.99,3.11,31.17,62
07/07/2021 12:00,17,20.18,4.12,27.99,56
07/07/2021 14:00,50,9.15,2.82,15.18,99
07/07/2021 16:00,25,14.81,3.8,22.24,49
07/07/2021 18:00,16,24.25,4.65,32.81,66
07/07/2021 20:00,16,34.15,4.25,41.91,84
07/07/2021 22:00,26,18.5,2.08,23.23,53
08/07/2021 00:00,29,14.23,1.22,17.7,58
08/07/2021 02:00,22,10.8,1.27,14.42,45
08/07/2021 04:00,26,5.09,1.08,8.52,52
08/07/2021 06:00,26,16.89,1.39,20.58,52
08/07/2021 08:00,32,19.54,1.58,23.47,63
08/07/2021 10:00,31,31.85,3.47,38.45,77
08/07/2021 12:00,20,19.37,3.18,25.76,52
08/07/2021 14:00,19,10.68,2.24,15.78,38
08/07/2021 16:00,13,9.75,2.46,15.21,30
08/07/2021 18:00,16,23.8,4.1,31.52,63
08/07/2021 20:00,16,44.71,3.87,51.71,103
08/07/2021 22:00,25,10.68,1.22,14.22,50
09/07/2021 00:00,31,6.47,1.21,10.07,62
09/07/2021 02:00,25,23.49,1.15,26.7,53
09/07/2021 04:00,22,19.57,0.87,22.92,46
09/07/2021 06:00,33,21.56,2.18,26.88,66
09/07/2021 08:00,30,31.51,3.26,38.27,77
09/07/2021 10:00,31,29.01,4.63,37.92,76
09/07/2021 12:00,28,26.26,4.2,34.58,69
09/07/2021 14:00,30,15.75,2.99,22.44,59
09/07/2021 16:00,32,10.64,3.38,18.03,63
09/07/2021 18:00,26,13.05,2.48,19.01,52
09/07/2021 20:00,24,15.86,2.2,21.33,49
09/07/2021 22:00,19,9.71,1.02,13.5,38
10/07/2021 00:00,19,12.13,1.22,16.18,38
10/07/2021 02:00,13,8.34,1.22,12.48,26
10/07/2021 04:00,16,6.72,1.07,10.67,32
10/07/2021 06:00,10,9.39,1.57,14.04,28
10/07/2021 08:00,19,11.77,2.19,17.32,38
10/07/2021 10:00,19,12.62,3.21,19.72,39
10/07/2021 12:00,18,8.97,2.54,15.11,36
10/07/2021 14:00,19,6.4,1.94,11.69,39
10/07/2021 16:00,11,5.47,2.28,11.3,23
10/07/2021 18:00,40,13.03,2.11,18.43,80
10/07/2021 20:00,20,28.44,2.99,34.84,70
10/07/2021 22:00,10,24.68,1.48,28.86,58
11/07/2021 00:00,5,28.84,1.47,32.9,66
11/07/2021 02:00,6,13.09,1.06,16.88,34
11/07/2021 04:00,17,6.89,1.05,10.27,33
11/07/2021 06:00,13,9.83,2.06,14.73,29
11/07/2021 08:00,21,11.03,1.36,14.83,42
11/07/2021 10:00,12,11.11,2.31,16.37,33
11/07/2021 12:00,14,10.21,2.34,15.52,31
11/07/2021 14:00,11,5.14,1.31,8.94,22
11/07/2021 16:00,9,6.26,1.62,10.52,21
11/07/2021 18:00,15,11.43,2.27,16.63,33
11/07/2021 20:00,13,12.27,1.38,16.09,32
11/07/2021 22:00,12,12.6,1.19,16.12,32
12/07/2021 00:00,15,16.97,1.58,21.03,42
12/07/2021 02:00,18,9.83,0.91,12.95,37
12/07/2021 04:00,14,5.21,1.07,8.65,28
12/07/2021 06:00,14,15.54,1.48,19.47,39
12/07/2021 08:00,22,26.71,4.18,34.63,69
12/07/2021 10:00,19,17.54,3.6,24.69,49
12/07/2021 12:00,19,18.68,3.13,25.1,50
12/07/2021 14:00,18,10.08,1.86,14.67,37
12/07/2021 16:00,48,11.49,2.12,16.46,97
12/07/2021 18:00,31,19.46,2.96,25.61,62
12/07/2021 20:00,21,29.6,2.67,35.16,70
12/07/2021 22:00,21,23.45,1.9,27.92,56
13/07/2021 00:00,23,9.26,1.02,12.58,45
13/07/2021 02:00,21,3.79,0.91,7.01,42
13/07/2021 04:00,22,1.97,0.71,4.91,45
13/07/2021 06:00,24,7.26,0.91,10.48,48
13/07/2021 08:00,18,12.2,1.63,16.47,37
13/07/2021 10:00,19,10.98,2.28,16.25,38
13/07/2021 12:00,13,11.25,2.04,16.16,32
13/07/2021 14:00,10,5.95,1.21,9.63,19
13/07/2021 16:00,8,6.49,1.27,10.25,20
13/07/2021 18:00,11,8.58,1.49,12.65,25
13/07/2021 20:00,18,10.69,1.48,14.73,36
13/07/2021 22:00,28,6,0.94,9.26,55
14/07/2021 00:00,27,4.06,0.7,6.97,53
14/07/2021 02:00,18,3.28,0.69,6.17,37
14/07/2021 04:00,21,3.82,0.67,6.68,43
14/07/2021 06:00,26,10.42,1.36,14.28,52
14/07/2021 08:00,24,18.84,2.11,23.78,49
14/07/2021 10:00,36,15.18,3.28,21.95,72
14/07/2021 12:00,34,15.73,2.97,22.02,67
14/07/2021 14:00,37,10.92,2.44,16.43,74
14/07/2021 16:00,40,11.22,2.47,16.78,79
14/07/2021 18:00,29,19.36,2.81,25.37,57
14/07/2021 20:00,34,26.07,2.92,32.21,67
14/07/2021 22:00,30,9.36,1.32,13.18,61
15/07/2021 00:00,21,5.18,1.37,9.11,42
15/07/2021 02:00,19,1.99,1.24,5.75,38
15/07/2021 04:00,16,1.92,1.25,5.71,31
15/07/2021 06:00,15,7.05,1.69,11.55,30
15/07/2021 08:00,16,7.67,2.2,12.94,32
15/07/2021 10:00,10,12.18,3.69,19.76,40
15/07/2021 12:00,14,13.11,4.53,21.98,44
15/07/2021 14:00,15,10.16,3.28,17.11,34
15/07/2021 16:00,18,8.98,3.09,15.62,36
15/07/2021 18:00,19,14.67,5.75,25.42,51
15/07/2021 20:00,19,15.34,2.32,20.83,42
15/07/2021 22:00,15,15.06,1.22,18.87,38
16/07/2021 00:00,13,9.18,1.22,12.96,26
16/07/2021 02:00,15,3.42,1.03,6.88,30
16/07/2021 04:00,25,2.68,1.08,6.22,51
16/07/2021 06:00,51,8.7,1.74,13.27,102
16/07/2021 08:00,25,9.63,2.1,14.76,51
16/07/2021 10:00,13,17.12,4.99,26.71,53
16/07/2021 12:00,6,15.68,4.49,24.5,49
16/07/2021 14:00,34,7.63,2.57,13.48,68
16/07/2021 16:00,17,6.95,2.41,12.54,34
16/07/2021 18:00,14,13.87,4.54,22.77,46
16/07/2021 20:00,9,13.28,2.58,19.17,38
16/07/2021 22:00,11,7.05,1.34,11,23
17/07/2021 00:00,23,4.93,1.32,8.84,47
17/07/2021 02:00,18,3.62,1.13,7.25,36
17/07/2021 04:00,53,5.43,1.35,9.32,105
17/07/2021 06:00,26,8.79,2.14,13.87,53
17/07/2021 08:00,13,8.6,2.05,13.54,27
17/07/2021 10:00,6,9.02,3.03,15.46,31
17/07/2021 12:00,24,10.46,3.01,16.84,48
17/07/2021 14:00,12,7.39,2.63,13.23,26
17/07/2021 16:00,6,6.42,1.79,10.97,22
17/07/2021 18:00,11,9.8,1.85,14.41,29
17/07/2021 20:00,13,13.32,1.79,17.82,36
17/07/2021 22:00,18,8.11,1.27,11.85,36
18/07/2021 00:00,15,9.53,1.42,13.48,30
18/07/2021 02:00,10,8.24,1.22,11.9,24
18/07/2021 04:00,6,4.98,1.22,8.67,17
18/07/2021 06:00,7,6.14,1.9,10.87,22
18/07/2021 08:00,4,5.43,1.3,9.25,18
18/07/2021 10:00,12,6.79,2.17,11.91,24
18/07/2021 12:00,10,11.02,3.44,18.07,36
18/07/2021 14:00,40,5.13,1.94,9.93,80
18/07/2021 16:00,20,4.62,1.91,9.37,40
18/07/2021 18:00,12,6.47,2.47,12.07,25
18/07/2021 20:00,14,12.44,1.3,16.2,32
18/07/2021 22:00,50,11.24,1.3,15,101
19/07/2021 00:00,25,12.98,1.2,16.57,50
19/07/2021 02:00,12,7.51,1.19,11.14,25
19/07/2021 04:00,6,4.85,1.42,8.87,18
19/07/2021 06:00,3,8.96,1.35,12.84,26
19/07/2021 08:00,10,13.64,2.43,19.17,38
19/07/2021 10:00,12,10.46,2.64,16.33,33
19/07/2021 12:00,11,12.22,4.13,20.36,41
19/07/2021 14:00,44,5.71,2.09,10.75,87
19/07/2021 16:00,22,7.3,2.35,12.74,43
19/07/2021 18:00,23,14.46,4.14,22.6,45
19/07/2021 20:00,18,12.84,1.98,17.67,36
19/07/2021 22:00,11,6.85,1.18,10.49,23
20/07/2021 00:00,11,6.49,1.39,10.45,23
20/07/2021 02:00,13,4.33,1.34,8.23,27
20/07/2021 04:00,20,3.38,1.22,7.1,41
20/07/2021 06:00,15,8.47,1.82,13.09,29
20/07/2021 08:00,18,13.95,3.52,21.15,42
20/07/2021 10:00,22,9.42,3.8,17.07,44
20/07/2021 12:00,51,8.56,3.26,15.39,102
20/07/2021 14:00,25,7.95,2.68,13.89,51
20/07/2021 16:00,13,15.63,3.63,22.99,46
20/07/2021 18:00,15,15.07,3.43,22.13,44
20/07/2021 20:00,13,18.3,2.77,24.33,49
20/07/2021 22:00,11,10.97,0.85,14.09,28
21/07/2021 00:00,19,12.99,1.18,16.61,39
21/07/2021 02:00,29,7.42,0.95,10.71,59
21/07/2021 04:00,20,5.56,0.75,8.43,40
21/07/2021 06:00,14,13.08,1.5,16.94,34
21/07/2021 08:00,25,15.7,2.66,21.29,50
21/07/2021 10:00,29,9.8,3.05,16.11,58
21/07/2021 12:00,27,13.33,5.11,22.73,55
21/07/2021 14:00,53,10.11,3.05,16.41,105
21/07/2021 16:00,26,12.44,3.52,19.42,52
21/07/2021 18:00,21,14,2.87,19.95,42
21/07/2021 20:00,14,28.08,1.96,32.35,65
21/07/2021 22:00,18,27.18,1.36,30.54,61
22/07/2021 00:00,24,24.61,1.32,27.96,56
22/07/2021 02:00,25,15.76,1.18,19.08,50
22/07/2021 04:00,52,14.17,1.43,17.91,104
22/07/2021 06:00,26,20.69,2.27,25.58,52
22/07/2021 08:00,13,16.34,3.34,22.97,46
22/07/2021 10:00,6,11.3,3.36,18.07,36
22/07/2021 12:00,14,13.7,3.39,20.46,41
22/07/2021 14:00,44,7.76,2.56,13.36,87
22/07/2021 16:00,22,9.64,3.22,16.22,43
22/07/2021 18:00,16,12.58,2.75,18.38,37
22/07/2021 20:00,18,18.89,2.34,23.93,48
22/07/2021 22:00,10,15.59,1.16,18.89,38
23/07/2021 00:00,24,12.09,1.21,15.53,48
23/07/2021 02:00,17,9.53,1.21,13.03,34
23/07/2021 04:00,19,6.09,1.11,10.8,37
23/07/2021 06:00,20,19.48,2.56,26.23,52
23/07/2021 08:00,16,25.09,5.16,35.74,71
23/07/2021 10:00,15,29.67,5.95,41.46,83
23/07/2021 12:00,17,13.78,3,21.29,43
23/07/2021 14:00,16,11.6,2.78,18.79,38
23/07/2021 16:00,9,10.64,2.16,16.91,34
23/07/2021 18:00,12,18.86,3.83,27.55,55
23/07/2021 20:00,13,31.72,2.19,37.73,75
23/07/2021 22:00,13,28.98,1.39,33.79,68
24/07/2021 00:00,23,27.83,2.4,34.21,68
24/07/2021 02:00,18,15.42,1.22,20.17,40
24/07/2021 04:00,18,12.45,1.22,17.24,35
24/07/2021 06:00,10,16.67,1.71,22.15,44
24/07/2021 08:00,18,15.53,1.68,20.98,42
24/07/2021 10:00,24,21.2,3.06,28.69,57
24/07/2021 12:00,17,11.57,2.32,18.06,36
24/07/2021 14:00,21,10.87,2.98,18.38,42
24/07/2021 16:00,48,6.43,1.82,12.23,95
24/07/2021 18:00,31,10.14,2.54,17,61
24/07/2021 20:00,24,21.75,1.84,27.35,55
24/07/2021 22:00,26,12.64,1.39,17.7,53
25/07/2021 00:00,22,10,1.22,14.83,45
25/07/2021 02:00,24,9.06,1.02,13.59,48
25/07/2021 04:00,14,4.12,1.11,7.63,28
25/07/2021 06:00,21,5.99,0.86,9.09,42
25/07/2021 08:00,48,10.82,1.31,14.55,96
25/07/2021 10:00,24,9.05,1.33,12.83,48
25/07/2021 12:00,31,7.83,1.22,11.45,63
25/07/2021 14:00,16,3.12,1.02,6.51,31
25/07/2021 16:00,12,3.4,0.91,6.61,25
25/07/2021 18:00,15,5.6,1.23,9.28,30
25/07/2021 20:00,17,9.52,1.22,13.12,34
25/07/2021 22:00,16,6.05,1.17,9.63,32
26/07/2021 00:00,19,5.34,1.18,8.94,37
26/07/2021 02:00,14,3.83,1.12,7.35,28
26/07/2021 04:00,18,3.78,1.22,7.46,35
26/07/2021 06:00,20,27.52,1.88,31.88,64
26/07/2021 08:00,23,21.74,1.99,26.35,53
26/07/2021 10:00,24,23.73,2.42,28.97,58
26/07/2021 12:00,26,30.36,2.59,35.76,72
26/07/2021 14:00,17,13.17,1.77,17.56,35
26/07/2021 16:00,18,22.86,2.69,28.52,57
26/07/2021 18:00,19,21.16,2.67,26.82,54
26/07/2021 20:00,25,16.49,1.58,20.55,50
26/07/2021 22:00,28,12.75,1.07,16.08,56
27/07/2021 00:00,27,11,1.28,14.68,54
27/07/2021 02:00,26,6.16,1.2,9.77,53
27/07/2021 04:00,19,6.45,1.21,11.41,38
27/07/2021 06:00,11,20.77,2.55,27.43,55
27/07/2021 08:00,18,28.95,2.95,36,72
27/07/2021 10:00,40,47.18,4.54,56.2,112
27/07/2021 12:00,31,21.86,2.26,28.04,61
27/07/2021 14:00,22,17.47,1.8,23.06,46
27/07/2021 16:00,22,14.8,2.23,21.11,44
27/07/2021 18:00,22,24.12,3.31,31.84,64
27/07/2021 20:00,15,52.16,5.92,63.19,126
27/07/2021 22:00,27,20.33,1.28,25.05,54
28/07/2021 00:00,36,12.59,1.18,17.34,71
28/07/2021 02:00,33,29.76,1.62,34.76,70
28/07/2021 04:00,21,12.18,1.23,17.03,43
28/07/2021 06:00,28,23.12,2.6,29.79,60
28/07/2021 08:00,30,31.06,2.84,37.88,76
28/07/2021 10:00,33,20.73,1.96,26.48,67
28/07/2021 12:00,32,17.23,2.22,23.47,65
28/07/2021 14:00,28,11.41,2.2,17.76,56
28/07/2021 16:00,23,10.07,1.37,15.19,47
28/07/2021 18:00,20,36.89,4.96,46.82,94
28/07/2021 20:00,25,53.71,5.53,64.08,128
28/07/2021 22:00,29,28.62,1.63,33.66,67
29/07/2021 00:00,43,18.93,1.22,23.59,86
29/07/2021 02:00,36,9.23,1.22,14.13,72
29/07/2021 04:00,40,4.15,1.22,10.17,81
29/07/2021 06:00,33,15.35,1.48,21.62,66
29/07/2021 08:00,38,21.4,2.25,28.8,76
29/07/2021 10:00,42,32.14,4.11,42.25,85
29/07/2021 12:00,38,23,3.03,31.57,75
29/07/2021 14:00,29,11.72,1.57,18.19,59
29/07/2021 16:00,24,9.21,1.8,16.06,48
29/07/2021 18:00,25,29.34,3.01,37.8,76
29/07/2021 20:00,28,50.02,4.35,60.28,121
29/07/2021 22:00,27,39.07,2.33,46.36,93
30/07/2021 00:00,38,22.83,1.94,29.73,76
30/07/2021 02:00,35,11.61,1.45,17.88,70
30/07/2021 04:00,32,6.7,1.23,12.71,63
30/07/2021 06:00,31,21.28,2.28,28.71,62
30/07/2021 08:00,37,43.97,5.38,55.89,112
30/07/2021 10:00,47,25.9,4.03,35.96,94
30/07/2021 12:00,32,26.06,3.05,34.62,69
30/07/2021 14:00,31,15.14,3.42,24.4,62
30/07/2021 16:00,20,10.73,2.88,19.21,40
30/07/2021 18:00,15,18.08,2.08,25.25,50
30/07/2021 20:00,14,34.55,3.97,44.42,89
30/07/2021 22:00,23,35.09,1.55,41.23,82
31/07/2021 00:00,37,19.55,1.34,25.56,73
31/07/2021 02:00,28,8.41,1.22,14.38,56
31/07/2021 04:00,24,9.54,1.22,15.54,47
31/07/2021 06:00,35,17.72,1.88,24.68,71
31/07/2021 08:00,43,25.1,2.6,33.11,86
31/07/2021 10:00,54,19.19,2.61,27.25,109
31/07/2021 12:00,34,17.41,2.31,25.02,67
31/07/2021 14:00,29,6.23,1.83,13.19,57
31/07/2021 16:00,24,5.41,1.61,12.04,47
31/07/2021 18:00,22,14.95,2.35,22.65,45
31/07/2021 20:00,21,17.87,1.94,24.91,50
31/07/2021 22:00,22,9.88,1.22,15.88,44
01/08/2021 00:00,32,8.56,1.32,14.72,64
01/08/2021 02:00,35,4.82,1.22,10.86,70
01/08/2021 04:00,32,3.66,1.22,9.71,63
01/08/2021 06:00,34,7.36,1.22,13.37,69
01/08/2021 08:00,27,9.14,1.35,15.35,55
01/08/2021 10:00,22,9.24,1.86,16.23,44
01/08/2021 12:00,26,14.86,2.3,22.48,52
01/08/2021 14:00,22,4.61,1.26,10.71,44
01/08/2021 16:00,25,3.22,1.1,9.09,49
01/08/2021 18:00,24,7.78,2.08,15.1,49
01/08/2021 20:00,27,13.07,1.4,19.32,54
01/08/2021 22:00,28,11.01,1.26,17.07,57
02/08/2021 00:00,34,11.28,1.22,17.26,68
02/08/2021 02:00,45,3,1.23,9.06,90
02/08/2021 04:00,32,5.75,1.25,13.28,64
02/08/2021 06:00,32,17.37,1.82,25.78,65
02/08/2021 08:00,44,7.07,1.57,15.08,88
02/08/2021 10:00,40,11.02,3,21.23,80
02/08/2021 12:00,36,14.64,4.65,27.39,71
02/08/2021 14:00,56,7.99,2.63,17.62,112
02/08/2021 16:00,28,6.47,2.69,16.21,56
02/08/2021 18:00,25,14.75,5.96,29.5,59
02/08/2021 20:00,20,11.95,2.02,20.66,41
02/08/2021 22:00,17,9.88,1.42,17.68,35
03/08/2021 00:00,18,10.97,1.35,18.66,37
03/08/2021 02:00,19,8.43,1.16,15.82,39
03/08/2021 04:00,13,4.18,1.31,11.79,26
03/08/2021 06:00,17,13.53,2.29,22.65,45
03/08/2021 08:00,23,18.35,4.23,30.46,61
03/08/2021 10:00,33,5.76,1.99,14.42,66
03/08/2021 12:00,18,28.68,3.99,40.42,81
03/08/2021 14:00,52,23.15,3.13,33.57,103
03/08/2021 16:00,26,17.46,2.21,26.47,53
03/08/2021 18:00,22,45.81,7.76,63.36,127
03/08/2021 20:00,24,41.41,4.83,54.46,109
03/08/2021 22:00,34,19.02,1.93,27.6,68
04/08/2021 00:00,27,27.89,0.8,34.74,69
04/08/2021 02:00,34,10.84,0.64,17.43,68
04/08/2021 04:00,27,9.25,0.62,12.87,54
04/08/2021 06:00,21,17.47,1.99,23.16,46
04/08/2021 08:00,21,14.98,1.5,19.92,42
04/08/2021 10:00,22,14.05,1.74,19.36,44
04/08/2021 12:00,19,15.9,3.73,24.26,49
04/08/2021 14:00,19,8.77,1.67,13.99,38
04/08/2021 16:00,15,5.67,1.39,10.47,31
04/08/2021 18:00,42,10.04,1.9,15.61,85
04/08/2021 20:00,21,10.43,1.15,14.84,42
04/08/2021 22:00,11,5.26,0.81,9.17,21
05/08/2021 00:00,15,5.37,0.68,9.09,30
05/08/2021 02:00,28,3.59,0.62,7.22,55
05/08/2021 04:00,27,4.93,0.67,8.62,55
05/08/2021 06:00,35,24.43,2.16,30.37,70
05/08/2021 08:00,42,25.54,2.71,32.32,84
05/08/2021 10:00,53,5.93,1.52,10.93,106
05/08/2021 12:00,35,4.88,1.85,10.4,70
05/08/2021 14:00,29,2.11,1.11,6.49,57
05/08/2021 16:00,18,2.93,1.23,7.49,35
05/08/2021 18:00,10,6.31,1.36,11.07,22
05/08/2021 20:00,16,6.41,1.54,11.44,31
05/08/2021 22:00,20,1.5,1.15,5.95,40
06/08/2021 00:00,19,2.99,1.22,7.54,37
06/08/2021 02:00,20,1.77,1.06,6.08,41
06/08/2021 04:00,56,1.8,1.19,6.91,111
06/08/2021 06:00,28,6.98,1.38,12.46,56
06/08/2021 08:00,14,14.86,2.98,22.9,46
06/08/2021 10:00,21,10.78,2.69,18.32,42
06/08/2021 12:00,11,13.93,4.35,24.07,48
06/08/2021 14:00,5,5.89,2.38,12.89,26
06/08/2021 16:00,2,6.19,2.27,13.03,26
06/08/2021 18:00,10,12.15,4.38,22.31,45
06/08/2021 20:00,14,16.02,2.57,23.46,47
06/08/2021 22:00,47,14.71,1.11,19.89,94
07/08/2021 00:00,23,12.44,1.33,17.91,47
07/08/2021 02:00,12,7.26,1.25,12.55,25
07/08/2021 04:00,6,4.47,1.22,9.67,19
07/08/2021 06:00,3,10.72,1.76,16.84,34
07/08/2021 08:00,5,13.44,4.29,23.47,47
07/08/2021 10:00,19,11.8,3.19,20.12,40
07/08/2021 12:00,19,10.32,3.37,18.89,38
07/08/2021 14:00,11,7.87,2.39,14.92,30
07/08/2021 16:00,8,5.24,2.24,12.02,24
07/08/2021 18:00,49,7.43,1.97,13.82,98
07/08/2021 20:00,24,24.75,3.33,33.47,67
07/08/2021 22:00,12,9.33,1.22,14.59,29
08/08/2021 00:00,6,5.24,1.22,10.45,21
08/08/2021 02:00,3,2.78,1.22,7.95,16
08/08/2021 04:00,7,1.39,1.15,6.29,13
08/08/2021 06:00,11,4.88,1.22,9.87,23
08/08/2021 08:00,13,9.57,1.32,14.72,29
08/08/2021 10:00,12,6.71,1.63,12.34,25
08/08/2021 12:00,13,5.37,1.4,10.65,26
08/08/2021 14:00,44,1.3,1.22,6.31,87
08/08/2021 16:00,22,1.27,1.22,6.29,43
08/08/2021 18:00,21,2.8,1.22,7.81,42
08/08/2021 20:00,21,7.7,1.26,12.75,41
08/08/2021 22:00,20,3.95,1.21,8.94,39
09/08/2021 00:00,26,4.35,1.14,9.23,52
09/08/2021 02:00,29,5.12,1.13,9.98,57
09/08/2021 04:00,30,5.86,1.14,10.75,59
09/08/2021 06:00,53,12.38,1.64,17.99,106
09/08/2021 08:00,27,30.48,4.99,41.17,82
09/08/2021 10:00,44,32.35,4.5,42.29,89
09/08/2021 12:00,34,16.08,1.89,22.06,68
09/08/2021 14:00,27,8.53,1.67,14.22,54
09/08/2021 16:00,22,9.5,1.71,15.23,43
09/08/2021 18:00,17,16.23,1.7,21.93,44
09/08/2021 20:00,24,37.2,5.18,48.14,96
09/08/2021 22:00,30,15.76,1.31,20.86,60
10/08/2021 00:00,31,11.51,1.15,16.38,62
10/08/2021 02:00,34,11.37,1.22,16.35,68
10/08/2021 04:00,36,11.62,1.34,16.8,72
10/08/2021 06:00,45,15.27,1.64,20.86,90
10/08/2021 08:00,36,14.62,2.39,21.37,72
10/08/2021 10:00,59,17.18,2.81,24.55,119
10/08/2021 12:00,67,14.66,3.16,22.6,133
10/08/2021 14:00,33,9.03,1.81,14.96,66
10/08/2021 16:00,30,7.91,2.4,14.76,61
10/08/2021 18:00,24,11.74,2.32,18.42,47
10/08/2021 20:00,26,14.34,2.04,20.56,52
10/08/2021 22:00,32,21.82,1.41,26.98,65
11/08/2021 00:00,27,20.28,1.69,25.89,53
11/08/2021 02:00,32,9.29,1.05,14.05,65
11/08/2021 04:00,28,5.33,1.01,10.07,57
11/08/2021 06:00,30,5.77,1.26,10.89,59
11/08/2021 08:00,31,9.74,2.13,16.14,63
11/08/2021 10:00,42,24.45,4.78,34.74,84
11/08/2021 12:00,28,10.29,2.85,17.8,56
11/08/2021 14:00,16,8.43,1.91,14.51,33
11/08/2021 16:00,11,9.62,2.39,16.43,33
11/08/2021 18:00,13,13.5,3.09,21.34,43
11/08/2021 20:00,18,16.08,3.12,23.93,48
11/08/2021 22:00,31,5.71,2.19,12.27,63
12/08/2021 00:00,56,5.59,1.32,10.81,111
12/08/2021 02:00,28,2.97,1.24,8.1,56
12/08/2021 04:00,14,4.77,1.14,8.23,28
12/08/2021 06:00,7,12.76,1.24,16.14,32
12/08/2021 08:00,31,17.42,2.18,22.12,62
12/08/2021 10:00,15,10.77,2.31,15.85,32
12/08/2021 12:00,8,12.04,2.1,16.77,34
12/08/2021 14:00,4,7.83,1.68,12.04,24
12/08/2021 16:00,13,11.59,1.69,15.71,31
12/08/2021 18:00,13,15.25,1.78,19.4,39
12/08/2021 20:00,25,32.35,2.22,36.66,73
12/08/2021 22:00,14,31.07,1.23,33.91,68
13/08/2021 00:00,32,17.31,1.36,20.75,63
13/08/2021 02:00,27,8.53,1.1,11.82,54
13/08/2021 04:00,24,3.89,1.17,7.43,49
13/08/2021 06:00,30,11.88,1.5,15.69,60
13/08/2021 08:00,32,27.55,2.7,32.75,66
13/08/2021 12:00,24,14.96,3.27,21.39,48
13/08/2021 14:00,27,13.4,2.4,18.54,54
13/08/2021 16:00,22,10.74,2.07,15.45,44
13/08/2021 18:00,21,18.64,2.46,23.73,47
13/08/2021 20:00,26,56.57,4.27,63.3,127
13/08/2021 22:00,24,21.29,1.13,24.26,49
14/08/2021 00:00,35,19.86,1.23,23.02,71
14/08/2021 02:00,27,9.35,0.69,11.99,53
14/08/2021 04:00,21,6.27,0.52,8.75,43
14/08/2021 06:00,17,12.85,0.83,15.6,34
14/08/2021 08:00,16,17.2,1.11,20.25,41
14/08/2021 10:00,24,11.72,1.8,16,47
14/08/2021 12:00,27,10.68,1.33,14.28,54
14/08/2021 14:00,59,7.6,1.2,11.08,117
14/08/2021 16:00,29,7.29,0.78,10.13,59
14/08/2021 18:00,28,14.64,1.44,18.27,55
14/08/2021 20:00,24,17.67,0.5,19.78,47
14/08/2021 22:00,22,11.83,0.28,13.78,44
15/08/2021 00:00,27,15.55,0.5,17.73,53
15/08/2021 02:00,17,7.36,0,9.01,34
15/08/2021 04:00,18,3.09,0,4.87,36
15/08/2021 06:00,20,6.46,0.09,8.27,40
15/08/2021 08:00,15,16.27,0.4,18.28,37
15/08/2021 10:00,17,16.81,0.62,19.13,38
15/08/2021 12:00,16,8.79,0.25,10.78,32
15/08/2021 14:00,18,10.64,0.27,12.6,36
15/08/2021 16:00,13,3.07,0,4.85,25
15/08/2021 18:00,9,5.74,0.1,7.59,19
15/08/2021 20:00,15,15.55,0.1,17.1,34
15/08/2021 22:00,26,18.65,0,19.96,52
16/08/2021 00:00,28,12.51,0.07,14.12,56
18/08/2021 08:00,13,8.32,0.68,9.28,26
18/08/2021 10:00,21,9.89,2.24,13.2,43
18/08/2021 12:00,16,10.69,2.39,14.19,32
18/08/2021 14:00,12,4.72,0.66,5.76,25
18/08/2021 16:00,7,4.6,0.68,5.67,15
18/08/2021 18:00,16,7.47,1.05,9.02,33
18/08/2021 20:00,16,11.3,1.6,13.58,32
18/08/2021 22:00,11,5.88,0.72,6.98,23
19/08/2021 00:00,15,7.19,0.27,7.55,31
19/08/2021 02:00,19,6.57,0.22,6.87,38
19/08/2021 04:00, 49,3.84,0.2,4.2,98
19/08/2021 06:00,24,6.97,0.32,7.42,49
19/08/2021 08:00,23,8.2,0.78,9.32,46
19/08/2021 10:00,34,7.42,1.27,9.31,68
19/08/2021 12:00,17,6.73,1.34,8.73,34
19/08/2021 14:00,16,6,1.15,7.74,31
19/08/2021 16:00,8,4.72,0.94,6.17,16
19/08/2021 18:00,9,11.22,2.09,14.25,29
19/08/2021 20:00,10,15.52,0.17,15.48,31
19/08/2021 22:00,19,18.18,0.23,18.16,38
20/08/2021 00:00,43,13.38,0.7,14.21,85
20/08/2021 02:00,21,6.13,0.01,6.13,43
20/08/2021 04:00,11,4.11,0.16,4.39,21
20/08/2021 06:00,5,8.56,0.36,9.02,18
20/08/2021 08:00,2,10.48,0.75,11.49,23
20/08/2021 10:00,9,12.2,3.56,17.46,35
20/08/2021 12:00,44,9.76,1.9,12.55,87
20/08/2021 14:00,22,4.5,0.77,5.71,43
20/08/2021 16:00,22,3.99,0.85,5.32,43
20/08/2021 18:00,17,9.53,1.47,11.66,34
20/08/2021 20:00,17,10.78,0.13,10.82,33
20/08/2021 22:00,27,9.74,0.07,9.73,53
21/08/2021 00:00,14,5.19,0.38,5.78,29
21/08/2021 02:00,13,9.64,0.22,9.84,26
21/08/2021 04:00,14,5.27,0,5.28,28
21/08/2021 06:00,9,9.17,0.39,9.65,19
21/08/2021 08:00,11,11.88,0.71,12.77,26
21/08/2021 10:00,6,9.86,2.91,14.18,28
21/08/2021 12:00,13,8.64,1.62,11.03,26
21/08/2021 14:00,53,4.57,0.42,5.23,105
21/08/2021 16:00,26,4.12,0.38,4.74,52
21/08/2021 18:00,25,9.05,0.73,10.07,50
21/08/2021 20:00,23,24.81,0.63,25.2,50
21/08/2021 22:00,25,18.26,0.43,18.54,50
